"index","Name","Clinic","Hospital","ST","VAC","Latitude","Longitude","Address","Contact","State"
1401,"Klinik Dr Martati",1,0,1,0,"","","Tb 4441, Lot 32, Ground Floor, Sabindo Square, Jalan Dunlop, 91000 Tawau, Sabah","","Sabah"
1402,"Poliklinik Sejati Sri Balung",1,0,1,0,"","","Ground Floor, Block 9 Lot 66, Taman Sawit Lorong Sawit 2/1, Ls 2/4, Jts 2, Sg. Balung 91000 Tawau, Sabah","","Sabah"
1403,"Klinik Berkat Sdn. Bhd.",1,0,1,0,"","","Block C, Lot 9, Ground Floor & First Floor, Bandar Nam Tung, Wdt 474, 90009 Sandakan, Sabah","","Sabah"
1404,"Klinik Sri Balung",1,0,1,0,"","","Lot No. 57, Taman Sawit Commercial, Sg. Balung, 91007 Balung, Sabah","","Sabah"
1405,"Family Care Clinic Dr. Victor D'Cruz",1,0,1,0,"","","Lot 51, Ground Floor, Block C, Inanam Commercial Centre, Phase 1, Inanam Baru, Jalan Tuaran 88450 Inanam, Sabah","","Sabah"
1406,"Klinik Bsi",1,0,1,0,"","","Tb 15123, Block A5, Jalan Apas Mile-10, Bandar Sri Indah, 91000 Tawau, Sabah","","Sabah"
1407,"Klinik Bsi",1,0,1,0,"","","Tb 17899, Lot B3, Tingkat Bawah, Pusat Komersial Gaya, Km 3.5, Jalan Guru, P.O Box No. 786, 91008 Tawau, Sabah","","Sabah"
1408,"Medisinar Klinik & Surgeri",1,0,1,0,"","","Ground Floor, Lot 5, Block H, Lintas Jaya Uptownship, 88300 Kota Kinabalu, Sabah","","Sabah"
1409,"Permai Polyclinics",1,0,1,0,"","","Lot B-G, 3, Ground Floor, Plaza Tanjung Aru, Jalan Mat Salleh, 88590 Kota Kinabalu, Sabah","","Sabah"
1410,"Klinik & Surgeri Dr. C.F. Pang Sdn. Bhd.",1,0,1,0,"","","Lot 27-00, Lorong Lintas Plaza, Lintas Plaza, Jalan Lintas, 88300 Kota Kinabalu, Sabah","","Sabah"
1411,"Klinik Subha",1,0,1,0,"","","Lot 6, Block A, Beaufort Jaya, 89807 Beaufort, Sabah","","Sabah"
1412,"Mayfair Clinic",1,0,1,0,"","","Ground Floor, Lot No. G4, Mpt No. 37, Kubota Sentral Jalan Datuk Chong Thien Vun, Km5, 91000 Tawau, Sabah","","Sabah"
1413,"Klinik Taipan Inanam",1,0,1,0,"","","Lot 1 (C-G-1), Block C Ground Floor, Lorong Taipan 28/1, Taipan 28 Inanam, 88450 Kota Kinabalu, Sabah","","Sabah"
1414,"Klinik Dnar",1,0,1,0,"","","Wdt 146, Lot Mdknk 2330, Sedco Plaza, 91209 Kunak, Sabah","","Sabah"
1415,"Klinik Layong, Kinabatangan",1,0,1,0,"","","Lot 4A, Blok A, Bangunan Sedco, W.D.T. 158, 90200 Kinabatangan, Sabah","","Sabah"
1416,"Family Care Clinic Keningau",1,0,1,0,"","","Ground Floor, Lot 10, Padasa Commercial Complex, 89008 Keningau, Sabah","","Sabah"
1417,"Medipro Klinik Dan Surgeri",1,0,1,0,"","","L5, Ground Floor, Taman Fortuna Jalan Penampang, 88200 Kota Kinabalu, Sabah","","Sabah"
1419,"Klinik Dr Koo",1,0,1,0,"","","Lot 41, Ground Floor Orchard Plaza, 89900 Tenom Sabah","","Sabah"
1420,"Klinik Dr. Suzain",1,0,1,0,"","","Lot 4, Tingkat  Bawah,  Wisma Yakim, 88000 Kota Kinabalu, Sabah","","Sabah"
1421,"Family Care Clinic Kota Belud",1,0,1,0,"","","Block D, Lot 19,Ground Floor, Kota Belud Plaza, 89157 Kota Belud Sabah","","Sabah"
1422,"Klinik Rajang",1,0,1,0,"","","Lot 69, Wisma Telipok Ria, Phase 2, Mile 11, Telipok Jalan Tuaran, 89208 Telipok, Sabah","","Sabah"
1423,"Klinik Dr Zulfikar",1,0,1,0,"","","Lot 71, Ground Floor, Wisma Telipok Ria, Jalan Tuaran, 88450 Telipok, Sabah","","Sabah"
1424,"Sunray Medical Clinic",1,0,1,0,"","","G43 Kompleks Asia City, Jalan Asia City, 88000 Kota Kinabalu, Sabah","","Sabah"
1425,"Klinik Mabello Semarak",1,0,1,0,"","","Lot No. 17, Tb 12856, Taman Sejati, Mile 5, Kuhara Road, 91000 Tawau, Sabah","","Sabah"
1426,"Klinik Mabello Kunak",1,0,1,0,"","","Aras Bawah, Lot No. 3, Mdknk 2336, Plaza Kunak, 91209 Kunak, Sabah","","Sabah"
1427,"Klinik Warisan Semporna",1,0,1,0,"","","Lot F1-0, Ground Floor Bandar Mutiara, Jalan Hospital, 91308 Semporna, Sabah","","Sabah"
1428,"Klinik Nuqman Bcf",1,0,1,0,"","","No. 1 (A/B), Fasa 2, Blok H, Pusat Komersial, Bandar Cenderawasih, 91150 Lahad Datu, Sabah","","Sabah"
1429,"Familycareclinic Tamparuli",1,0,1,0,"","","Lot 4, Blok A, Ground Floor, Tamparuli Point, 89250 Tamparuli, Sabah","","Sabah"
1430,"Samarahan Medical Clinic",1,0,1,0,"","","Ground Floor, No. 2, Lot 7137, Country Land Commercial Centre, Jalan Datuk Mohd Musa, 94300 Kota Samarahan, Sarawak","","Sarawak"
1432,"Klinik Kotaraya Samarahan",1,0,1,0,"","","Ground Floor, Parent Lot 11722, Lot 887, Sublot 2, Aiman Building, Jalan Datuk Mohd Musa, 93050 Kota Samarahan, Sarawak","","Sarawak"
1433,"Pmg Medical Clinic",1,0,1,0,"","","Lot 8583, No. 16, G/F, Lorong Ulu Oya 11A 96000 Sibu, Sarawak","","Sarawak"
1434,"Dr.Jamesgointernal Medicine Specialist Clinic",1,0,1,0,"","","Suite 32, Aras 1, Lot 7492 Block 16, Kuching Central Land District Taman Timberland, Batu 2 1/2 Jalan Rock, 93250 Kuching, Sarawak","","Sarawak"
1435,"Chiew'S Child Specialist & Family Clinic",1,0,1,0,"","","S/L 15, Lot 9681, Block 11, Mtld, Tabuan Stutong Commercial Centre, Phase 1, Jalan Setia Raja, 93350 Kuching, Sarawak","","Sarawak"
1436,"Uni Clinic",1,0,1,0,"","","Ground Floor & 1St Floor, Sublot 23, Unisquare Commercial Centre, 94300 Kota Samarahan, Sarawak","","Sarawak"
1437,"Klinik I - Care",1,0,1,0,"","","70, Medan Sepadu, Jalan Abang Galau, 97000 Bintulu, Sarawak","","Sarawak"
1438,"Dr Lau'S Medical Clinic",1,0,1,0,"","","Ground Floor, Sublot 2, Lot 1530, Block 2, Simanggang Town District, 95000 Sri Aman, Sarawak","","Sarawak"
1439,".Dr. Chieng'S Medical Clinic",1,0,1,0,"","","No. 60, Ground Floor, Jalan Berjaya, 96100 Sarikei, Sarawak","","Sarawak"
1440,"Klinik Desa Indah",1,0,1,0,"","","Lot 5257, Ground Floor, Block 10, Kuala Baram Land District Desa Indah 3 Shophouses, 98100 Miri, Sarawak","","Sarawak"
1441,"Teddy Medical Clinic",1,0,1,0,"","","Ground Floor, Lot 732, Bau Town District, 94000 Bau, Sarawak","","Sarawak"
1442,"Omega Clinic",1,0,1,0,"","","Lot 1417, Ground Floor, Block 1, Mcld, Off Jalan Pasar Lutong, 98000 Miri, Sarawak","","Sarawak"
1443,"Klinik Kotaraya (Satok) 24 Hrs",1,0,1,0,"","","Tingkat Bawah Dan Satu, Lot 391-392, Medan Melor Commercial Centre, Jalan Kulas, 93400 Kuching, Sarawak","","Sarawak"
1444,"Ha Medical Clinic",1,0,1,0,"","","Lot 570, Jalan Pandungan, 93450 Kuching, Sarawak","","Sarawak"
1445,"Klinik Dr. Wong",1,0,1,0,"","","Lot 47, Jalan Masjid Lama, 96100 Sarikei, Sarawak","","Sarawak"
1446,"Klinik Astana",1,0,1,0,"","","Lot 5199, Bangunan Shahnur, Jalan Astana, Petra Jaya, 93050 Kuching, Sarawak","","Sarawak"
1447,"Wong'S Orthopaedic Clinic",1,0,1,0,"","","No. 52 L, Brooke Drive, 96000 Sibu, Sarawak","","Sarawak"
1448,"Klinik Bustari",1,0,1,0,"","","Tingkat Bawah, Sublot 2, Sukma Commercial Centre, Jalan Sultan Tengah, Petra Jaya, 93050 Kuching, Sarawak","","Sarawak"
1449,"Klinik Dr. Yong",1,0,1,0,"","","24, Bda-Shahida Commercial Centre, 97000 Bintulu, Sarawak","","Sarawak"
1450,"Klinik Kotaraya Batu Kawa",1,0,1,0,"","","Ch 103, Batu Kawa New Township, Jalan Batu Kawa, 93250 Kuching, Sarawak","","Sarawak"
1451,"Klinik Kotaraya Samarahan",1,0,1,0,"","","Ground Floor, Parent Lot 11722, Lot 887, Sublot 2, Aiman Building, Jalan Datuk Mohd Musa, 94300 Kota Samarahan, Sarawak","","Sarawak"
1452,"Care Medical Clinic",1,0,1,0,"","","Lot 2004, Ground Floor, Jalan Tarap, 98700 Limbang, Sarawak","","Sarawak"
1453,"Tang Specialist Clinic Sdn. Bhd.",1,0,1,0,"","","No. 37, Ground Floor, Jalan Pedada, P.O. Box 1113, 96000 Sibu, Sarawak","","Sarawak"
1454,"Rejang Medical Clinic",1,0,1,0,"","","64 & 66, Level 1, Jalan Pedada, 96000 Sibu, Sarawak","","Sarawak"
1455,"J.L. Lee Women Specialist Clinic",1,0,1,0,"","","918, Ground Floor, Jalan Hokkien, 98000 Miri, Sarawak","","Sarawak"
1456,"Goh Medical Specialist Clinic",1,0,1,0,"","","Lot 917, Ground Floor, Hokkien Road, 98000 Miri, Sarawak","","Sarawak"
1457,"Klinik Perubatan Bau",1,0,1,0,"","","No. 58, Jalan Temenggong Salau, 94000 Bau, Sarawak","","Sarawak"
1458,"Klinik Chiew",1,0,1,0,"","","327, Chan Bee Kiew Building, Jalan Padungan, 93450 Kuching, Sarawak","","Sarawak"
1459,"Reliance Medical Clinic",1,0,1,0,"","","505, Ground Floor, Lot 4291, Block 233 Knld, 7Th Mile, Jalan Liu Shan Bang, Off Jalan Penrissen, 93250 Kuching, Sarawak","","Sarawak"
1460,"Klinik Syazwani",1,0,1,0,"","","No. 196, Lot 7758, Ground Floor, Assyakirin Commercial Square, 97000 Bintulu, Sarawak","","Sarawak"
1461,"Lkb Clinic",1,0,1,0,"","","No, 36, Jalan Tun Hussien Onn, Medan Jaya Commercial Centre, 97000 Bintulu, Sarawak","","Sarawak"
1462,"Klinik Medan Sentral Sdn Bhd",1,0,1,0,"","","No.236 Assyakirin Commerce Square Phase 2, Jln Sultan Iskandar, 97000 Bintulu Sarawak","","Sarawak"
1463,"Klinik Wong Ching Seh",1,0,1,0,"","","Gf No.139 Jalan Masjid, Taman Sri Dagang, 97000 Bintulu Sarawak","","Sarawak"
1464,"Malihah Medical Clinic",1,0,1,0,"","","No.34 Taman Sg Tengah Valley, Jalan Belatok Matang, 93050 Kuching Sarawak","","Sarawak"
1465,"Kelinik Udie Salleh (Medan)",1,0,1,0,"","","Sublot No.96 (Survey No 7317) Parent Lot 4976, Block 31, Kemena Land District, 97000 Bintulu Sarawak","","Sarawak"
1466,"Medan Jaya Medical Clinic",1,0,1,0,"","","No. 37 & 38 (Tingkat Bawah), Medan Jaya, Jalan Tun Hussein Onn, 97000 Bintulu, Sarawak","","Sarawak"
1467,"Dr. Guang Seng Wu Clinic",1,0,1,0,"","","No.5F Jalan Sabu, 9500 Sri Aman, Sarawak","","Sarawak"
1468,"Klinik Haji Roslan",1,0,1,0,"","","No.59 Ground Floor, Medan Sepadu, Jalan Abang Galau, Peti Surat 301, 97008 Bintulu Sarawak","","Sarawak"
1469,"Klinik Kong (1980)",1,0,1,0,"","","Lot 1061, Jalan Bintang Jaya 1, Bintang Jaya Commercial Centre, 98000 Miri, Sarawak","","Sarawak"
1470,"Klinik Sentral",1,0,1,0,"","","26, Medan Sentral Commercial Centre, Jalan Tanjung Kidurong, 97000 Bintulu, Sarawak","","Sarawak"
1471,"My Family Clinic",1,0,1,0,"","","Ground Floor, No 36, Lot 1568 (Parent Lots 1518-1521), Block 2, Std, Jalan Resak, 95000 Sri Aman, Sarawak","","Sarawak"
1472,"Klinik Sri Tunku",1,0,1,0,"","","Lot 11211, Ground Floor, Block 5, Lambir Land District, Palm Villa Commercial Centre, 98000 Miri, Sarawak","","Sarawak"
1473,"17Th Miles Family Clinic",1,0,1,0,"","","Ground Floor, Lot 1629 Blk 5 Ssld, Jln Kuching/Serian, Siburan, 94200 Kuching, Sarawak","","Sarawak"
1474,"Elim Family Medical Clinic",1,0,1,0,"","","No. 18, Lundu Bazaar, 94500 Lundu, Sarawak","","Sarawak"
1475,"Klinik Ar Medicare",1,0,1,0,"","","B1-7, Dataran Niaga Sg. Besi, Midfields Square East, Jalan 11-108C, Off Lebuhraya Sg. Besi, 57100 Sungai Besi, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1476,"O2 Klinik Signature",1,0,1,0,"","","No. 2, Jalan Telawi, Bangsar Baru, Bangsar, 59100, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1478,"Laurent Bleu Medical Clinic",1,0,1,0,"","","Tingkat Bawah Lot 12734, Ucsi University Kl Campus North Wing, Jalan Choo Lip Kung, 56000 Cheras, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1480,"Poliklinikcahaya (Putrajaya) Sdn Bhd",1,0,1,0,"","","No. 9 Dan 11, Jalan P8G1 Presint 8, 62250 Putrajaya","","Wp Kuala Lumpur & Putrajaya"
1482,"Poliklinik Cahaya",1,0,1,0,"","","No. 15, Jalan 2/76C, Desa Pandan, 55100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1483,"Poliklinik Miharja",1,0,1,0,"","","23, Jalan 3/93 Taman Miharja, Cheras,55200 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1485,"Mediklinikdansurgeri Cheam",1,0,1,0,"","","3497, Garden Street, Jinjang North 52000 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1486,"Klinik Kiara Medical Centre",1,0,1,0,"","","No.8, Jalan 31/70A, Desa Sri Hartamas, 50480 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1488,"Berkat Sentral Clinic",1,0,1,0,"","","G11-G12, Ground Floor Platinum Sentral, Jalan Stesen Sentral 2, 50470 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1490,"Klinik Mediviron",1,0,1,0,"","","No. 4, Jalan 3/50 C,Taman Setapak Indah Jaya, Jalan Genting Klang 53300 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1492,"Poliklinik Cahaya",1,0,1,0,"","","45 Jalan 34/154, Taman Delima Cheras, 56100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1493,"Klinik Alam Medic",1,0,1,0,"","","No. 24, Jalan 14/48A, Sentulraya Boulevard, Sentul, 51000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1495,"Klinikcityhealthcare Kuala Lumpur",1,0,1,0,"","","2-02, Level 2, Menara Hla, Jalan Kia Peng 50450 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1496,"",1,0,1,0,"","","Self-Declaration Tidak Valid Mulai 17 Jun 2021","","Wp Kuala Lumpur & Putrajaya"
1497,"Klinik Mediviron",1,0,1,0,"","","Gf-26A, The Waterfront @ Parkcity, 5, Persiaran Residen, Desa Park City, 52200 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1498,"Clinic 365",1,0,1,0,"","","191, Jalan Pudu, 55100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1499,"Klinik Daddy",1,0,1,0,"","","No. 21G, Jalan Melati 4, Melati Utama, Setapak, 53100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1500,"Klinik Medi Pesona",1,0,1,0,"","","No. 1 Tingkat Bawah, Jalan Bangsar Utama 3, Bangsar Utama, 59000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1502,"The Kl Clinic",1,0,1,0,"","","Stesen Keretapi Lama Jalan Sultan Hishammuddin 50621 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1503,"The Kl Clinic",1,0,1,0,"","","No. 42, Jalan Megan Setapak, Taman Megan Sri Rampai, 53300 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1504,"Klinik Dr Aalia",1,0,1,0,"","","No.18, Jln 20C/146, Desa Tasek Sungai Besi, 57000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1506,"Poliklinik Ukm Kesihatan",1,0,1,0,"","","No. 8 Aras Bawah (Ground Floor), Jalan Perak, Presint 15, 62050 Wp Putrajaya
Self-Declaration Tidak Valid Mulai 25 J","","Wp Kuala Lumpur & Putrajaya"
1507,"Klinik Keluarga Dr Dahlia",1,0,1,0,"","","35G, Jalan 3A/2B, Taman Desa Bakti, 68100 Selayang, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1508,"Klinik Ng Dan Lee",1,0,1,0,"","","462 & 464, Jalan Pudu, 55100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1510,"Bp Diagnostik",1,0,1,0,"","","82, Jalan Mega Mendung, Bandar Park, Batu 5, Jalan Kelang Lama, 58200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1511,"Bp Diagnostic Centre Sdn. Bhd.",1,0,1,0,"","","23, Jalan Metro Perdana Barat 1, Taman Usahawan Kepong Utara, 52100 Kepong, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1512,"Poliklinik Sri Prima",1,0,1,0,"","","68, Jalan Tun Perak, 50050 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1514,"Klinikdr.Oorloffdan Rakan Rakan",1,0,1,0,"","","1St Floor, Wisma Peng Wah, 86-88, Jalan Bukit Bintang
55100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1515,"Poliklinik Central",1,0,1,0,"","","Retail 3, A-0-2, Ground Floor, Bintang Fair Lane Residence, No. 23, Jalan Padang Walter Granier, 55100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1517,"Medic Damansara",1,0,1,0,"","","32-G, Jalan Tanjung Sd 13/1, Bandar Sri Damansara, 52200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1519,"Klinik Bamz Healthcare",1,0,1,0,"","","12A, Ground Floor, Jalan Jati 1 Taman Sri Jati, Off Jalan Puchong, K.Lumpur 58200, Wilayah Persekutuan Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1521,"Klinik Selina",1,0,1,0,"","","74, Jalan Sentul Pasar, 51000 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1523,"Klinik Pearl City",1,0,1,0,"","","No 33, Ground Floor, Jalan 16/155C, 57000 Bandar Bukit Jalil, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1524,"Poliklinik Mahsa",1,0,1,0,"","","Basement Level, Block D, Mahsa University, Jln University Campus, Jalan Emu, Off Jalan University, 59100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1525,"Klinik Mediviron Desa Aman Puri",1,0,1,0,"","","No 2-3Aa, Jalan Desa 1/3, Desa Aman Puri, 52100 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1526,"Klinik Segara City Square",1,0,1,0,"","","Lot 306, The Intermark, 182, Jalan Tun Razak, 50450 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1527,"Kelinik Setia",1,0,1,0,"","","62, Jalan Hang Lekiu, 50100 Kuala Lumpur, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1529,"Medic Clinic",1,0,1,0,"","","Unit No. 1-8, Level 1, Plaza Menjalara, No. 1, Jalan Menjalara Idaman, Bandar Menjalara, 52200 Kepong, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1530,"Qualitas Health Clinic @ Bangsar",1,0,1,0,"","","Lot G116, Ground Floor, Bangsar Shopping Centre, 285 Jalan Maarof Bukit Bandaraya, 59000, Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1532,"Hibari Clinic",1,0,1,0,"","","Suite 3.1, Level 3, Menara Imc, No.8, Jalan Sultan Ismail, 50250 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1533,"Pluxhealth Clinic",1,0,1,0,"","","Level 1 Menara Midf, 82 Jalan Raja Chulan, 50200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1534,"Klinikpembangunansdn. Bhd.",1,0,1,0,"","","Unit 13.2, 13Th Floor, Wisma Lee Rubber, No.1, Jalan Melaka, 50100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1535,"Klinik Mediviron",1,0,1,0,"","","No. 10. Jalan 25/70 A, Desa Sri Hartamas, 50480 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1536,"Poliklinik Cahaya",1,0,1,0,"","","No. 74, Jalan Padang Belia, Off Jalan Tun Sambanthan 4, 50470 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1537,"Integraloccupational Health Services Sdn. Bhd.",1,0,1,0,"","","Lot 2-05, Level 2 Menara Hla, No. 3, Jalan Kia Peng, 50450 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1538,"Klinik Medilove",1,0,1,0,"","","No. 8G, Jalan Rimbunan Raya, Laman Rimbunan, 52100 Kepong, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1539,"Klinik Segara",1,0,1,0,"","","Lot 2 & 3, Mercu Uem, Jalan Stesen Sentral 5, 50470 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1540,"Klinikpembangunansdn Bhd.",1,0,1,0,"","","Tingkat 15, Menara Bank Islam, 22, Jalan Perak, 50450 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1541,"Klinikmedivironjalan Pasar (Pudu)",1,0,1,0,"","","123, Jalan Pasar, 55100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1543,"Poliklinik Muc",1,0,1,0,"","","88A, Jalan Alor, 50200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1545,"Klinik Kumpulan Medic",1,0,1,0,"","","5Th Floor Wisma Boustead, 71 Jalan Raja Chulan 50200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1546,"Klinik Pembangunan",1,0,1,0,"","","Unit 1, Tingkat 3, Menara Sme Bank, Jalan Sultan Ismail, 50250 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1547,"Klinik Healthmate",1,0,1,0,"","","No 58-G, Wisma Alam Damai, Jalan Alam Damai 1 Alam Damai 56000 Cheras, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1548,"Klinik Mediviron",1,0,1,0,"","","30, Jalan 2/101C, Cheras Business Centre, Batu 5, Cheras
56100 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1549,"Klinik Plaza Specialist Skin Clinic",1,0,1,0,"","","No. 56 - B, 2Nd Floor, Jalan Bukit Bintang, 55100 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1550,"Klinik Hasilcare",1,0,1,0,"","","Lhdnm Cawangan Duta, Unit 1, Aras Bawah, Blok 11, Kompleks Kerajaan Jalan, Duta, Jalan Tuanku Abdul Halim, 50480 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1551,"Klinik Kuchai Avenue",1,0,1,0,"","","No. 2-1-2, Block 2, Kuchai Avenue, No.39, Jalan Kuchai Maju 13, Kuchai Entrepreneur'S Park, 58200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1552,"Klinik Ng Dan Lee",1,0,1,0,"","","No 25, Jalan Metro Perdana Barat 1, Tmana Usahawan Kepong, 52100 Kepong, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1553,"Qualitashealthklinik Pantai",1,0,1,0,"","","No 1-16, Centrio Pantai, No. 1, Jalan Pantai Murni, Pantai Hillpark, 59200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1555,"Globaldoctorsclinic Kiara Walk",1,0,1,0,"","","Lot B1-C6, No. 18, Jalan Kiara 3, Mont Kiara, 50480 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1556,"Global Doctors Clinic",1,0,1,0,"","","Global Doctors Centre, B3-05, Bayu Walk, Mont Kiara Bayu, Jalan Kiara 2, Mont Kiara, 50480 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1557,"Klinik Zarif",1,0,1,0,"","","No. 1, Lg1, Menara Telekom, Jalan Pantai Baharu, 50672 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1558,"Klinik Icon",1,0,1,0,"","","Unit E05-05A, East Wing, Icon Tun Razak, Jalan 1/68F, Jalan Tun Razak, 50400 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1559,"Klinik Perubatan Boren",1,0,1,0,"","","45E-1, Tingkat 1, Bangunan Bangsaria, Jalan Maarof, Bangsar Baru, 59000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1561,"Hibari Clinic",1,0,1,0,"","","L2-01, L2-01 (T) & L2-20, 1 Mont Kiara, 1 Jalan Kiara, 50480 Mont Kiara, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1562,"Klinik Perkasa",1,0,1,0,"","","No 94 Jalan 4/91, Taman Shamelin Perkasa, 56100 Cheras, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1563,"Klinik Mediviron",1,0,1,0,"","","No. 10, 25/70 A, Desa Sri Hartamas, 50480 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1565,"Klinik Maha & Rao",1,0,1,0,"","","19, Jalan Damai Perdana 1/9C, Bandar Damai Perdana, Cheras 56000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1567,"Klinik Medisinar",1,0,1,0,"","","No. 25, Jalan 5/38D. Taman Sri Sinar, Off Jalan Segambut, 51200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1568,"Poliklinik Sentral Perubatan Dan X-Ray",1,0,1,0,"","","Unit 3, Level 2, Stesen Sentral Kuala Lumpur, 50470 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1569,"Klinik Ng Poh Huat",1,0,1,0,"","","8 (Ground Floor), Jalan Jalil Jaya 1, Jalil Link, Bukit Jalil,
57000 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1571,"Klinik T.A.R",1,0,1,0,"","","329, Jalan Tuanku Abdul Rahman, 50100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1573,"Klinik Healthcare & Surgeri",1,0,1,0,"","","9, 3Rd Mile Square, Jalan Klang Lama, 58200 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1574,"Klinik Segara Mount Kiara",1,0,1,0,"","","Unit B-08-06, Blok B, Plaza Mont Kiara, No. 2, Jalan Bukit Kiara, 50480 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1575,"Klinik Union Medic",1,0,1,0,"","","15G & 17G, Jalan 46A/26, Taman Sri Rampai, 53300 Setapak, Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1576,"Klinik Medilink",1,0,1,0,"","","81-B-1, Medan Bunus, Jalan Masjid India, 50100 Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
1578,"Klinik Mediviron",1,0,1,0,"","","No. 3-0-3, Megan Corporate Park, Jalan 1/125E, Desa Petaling, 57100 Wp Kuala Lumpur","","Wp Kuala Lumpur & Putrajaya"
